Customer ID,last_purchase,frequency,monetary,recency,R,F,M,RFM_score,RFM_total,Segment
16807,2011-07-20 12:00:00,6,2123.88,143,2,3,3,233,8,Cannot Lose
16808,2011-09-01 19:34:00,2,288.42,99,2,2,1,221,5,Hibernating
16809,2011-11-16 15:45:00,9,1727.43,23,4,4,3,443,11,Champion
16810,2011-05-31 15:32:00,2,842.0400000000001,192,2,2,2,222,6,Hibernating
16811,2011-12-05 11:39:00,2,547.07,5,4,2,2,422,8,Potential Loyal
16812,2010-12-14 12:35:00,4,2392.0,361,2,3,4,234,9,Cannot Lose
16813,2011-12-01 14:03:00,10,1692.98,8,4,4,3,443,11,Champion
16814,2011-11-25 13:27:00,36,12499.710000000001,14,4,4,4,444,12,Champion
16815,2010-09-12 10:59:00,2,410.97,454,1,2,2,122,5,Lost
16816,2011-08-28 14:16:00,4,417.06,103,2,3,2,232,7,At Risk
16817,2011-12-07 11:03:00,13,2804.9,3,4,4,4,444,12,Champion
16818,2011-11-29 10:41:00,11,3349.57,11,4,4,4,444,12,Champion
16819,2010-08-31 17:37:00,2,182.59,465,1,2,1,121,4,Lost
16820,2011-09-05 12:06:00,1,497.61,96,3,1,2,312,6,Lost
16821,2010-11-23 10:04:00,1,113.35,382,2,1,1,211,4,Hibernating
16822,2010-01-22 14:22:00,1,181.39,686,1,1,1,111,3,Lost
16823,2011-04-26 15:00:00,7,2260.09,227,2,4,4,244,10,Cannot Lose
16824,2011-11-24 12:38:00,3,686.24,16,4,3,2,432,9,Champion
16825,2011-11-01 11:51:00,5,1826.89,39,3,3,3,333,9,Loyal
16826,2011-10-19 14:05:00,1,341.7,51,3,1,2,312,6,Lost
16827,2010-11-11 14:04:00,5,392.13,393,1,3,2,132,6,At Risk
16828,2011-09-07 15:10:00,2,128.5,93,3,2,1,321,6,Potential Loyal
16829,2011-07-06 10:48:00,2,513.32,157,2,2,2,222,6,Hibernating
16830,2011-11-01 11:35:00,4,1207.5,39,3,3,3,333,9,Loyal
16831,2010-05-24 09:08:00,1,91.8,565,1,1,1,111,3,Lost
16832,2011-06-08 15:36:00,5,417.61,184,2,3,2,232,7,At Risk
16833,2011-12-08 14:39:00,6,2409.04,1,4,3,4,434,11,Champion
16834,2011-04-26 09:37:00,2,898.96,228,2,2,3,223,7,Hibernating
16835,2011-08-03 13:50:00,6,1538.41,128,2,3,3,233,8,Cannot Lose
16836,2011-10-31 10:05:00,4,782.37,40,3,3,2,332,8,Loyal
16837,2011-11-08 14:27:00,11,3170.98,31,3,4,4,344,11,Loyal
16838,2011-05-26 13:13:00,4,1159.61,197,2,3,3,233,8,Cannot Lose
16839,2011-12-01 09:03:00,44,22310.49,9,4,4,4,444,12,Champion
16840,2010-04-15 15:48:00,2,139.85,603,1,2,1,121,4,Lost
16841,2011-11-03 11:51:00,12,4006.06,37,3,4,4,344,11,Loyal
16842,2011-08-31 10:42:00,3,1264.19,101,2,3,3,233,8,Cannot Lose
16843,2011-10-28 09:06:00,35,19571.43,43,3,4,4,344,11,Loyal
16844,2010-05-26 10:29:00,2,614.34,563,1,2,2,122,5,Lost
16845,2010-03-31 13:09:00,1,253.88,618,1,1,1,111,3,Lost
16846,2011-10-20 13:55:00,3,842.41,50,3,3,2,332,8,Loyal
16847,2011-10-27 13:29:00,2,614.89,43,3,2,2,322,7,Potential Loyal
16848,2011-10-18 08:42:00,4,1411.62,53,3,3,3,333,9,Loyal
16849,2011-06-06 09:16:00,1,124.57,187,2,1,1,211,4,Hibernating
16850,2011-01-10 11:09:00,1,332.41,334,2,1,1,211,4,Hibernating
16851,2011-12-05 13:32:00,3,342.45,4,4,3,2,432,9,Champion
16852,2011-11-29 13:22:00,2,144.91000000000003,10,4,2,1,421,7,Potential Loyal
16854,2010-10-18 16:31:00,2,1408.96,417,1,2,3,123,6,Lost
16855,2011-11-16 12:03:00,2,328.4,24,4,2,1,421,7,Potential Loyal
16856,2011-11-25 08:59:00,3,358.49,15,4,3,2,432,9,Champion
16857,2010-09-23 10:49:00,1,352.8,443,1,1,2,112,4,Lost
16858,2010-12-06 09:52:00,10,4668.28,369,2,4,4,244,10,Cannot Lose
16859,2011-07-18 12:19:00,7,1932.41,145,2,4,3,243,9,Cannot Lose
16860,2010-09-13 10:05:00,3,1610.62,453,1,3,3,133,7,Cannot Lose
16861,2011-10-11 09:05:00,5,946.59,60,3,3,3,333,9,Loyal
16862,2010-06-10 13:05:00,4,662.33,547,1,3,2,132,6,At Risk
16863,2011-11-08 15:26:00,3,998.52,31,3,3,3,333,9,Loyal
16864,2010-10-01 16:16:00,2,409.25,434,1,2,2,122,5,Lost
16865,2010-11-03 11:34:00,1,130.95,402,1,1,1,111,3,Lost
16866,2011-07-22 10:06:00,3,207.73999999999998,141,2,3,1,231,6,At Risk
16867,2010-01-19 09:11:00,1,76.74000000000001,690,1,1,1,111,3,Lost
16868,2010-11-10 13:17:00,3,393.39,394,1,3,2,132,6,At Risk
16869,2011-11-17 12:02:00,4,825.42,23,4,3,2,432,9,Champion
16870,2010-08-27 13:53:00,1,450.15999999999997,469,1,1,2,112,4,Lost
16871,2011-11-17 19:27:00,6,2812.34,22,4,3,4,434,11,Champion
16872,2011-09-23 16:05:00,6,1213.13,77,3,3,3,333,9,Loyal
16873,2011-12-05 12:05:00,12,14617.39,5,4,4,4,444,12,Champion
16874,2010-11-25 13:08:00,1,217.74,379,2,1,1,211,4,Hibernating
16875,2011-10-03 13:39:00,11,4234.53,67,3,4,4,344,11,Loyal
16876,2010-11-01 11:59:00,1,136.01,404,1,1,1,111,3,Lost
16877,2011-11-27 13:47:00,6,853.72,12,4,3,3,433,10,Champion
16878,2011-09-16 17:39:00,1,13.3,84,3,1,1,311,5,Lost
16880,2011-11-09 11:33:00,8,1840.86,31,3,4,3,343,10,Loyal
16881,2011-10-04 10:33:00,1,432.0,67,3,1,2,312,6,Lost
16882,2011-10-04 10:42:00,3,705.12,67,3,3,2,332,8,Loyal
16883,2011-06-05 12:51:00,19,2396.59,187,2,4,4,244,10,Cannot Lose
16884,2011-11-02 11:52:00,4,1073.92,38,3,3,3,333,9,Loyal
16885,2011-11-24 13:40:00,4,710.74,15,4,3,2,432,9,Champion
16886,2010-09-09 15:08:00,1,134.0,456,1,1,1,111,3,Lost
16887,2011-11-04 14:07:00,3,660.72,35,3,3,2,332,8,Loyal
16888,2010-11-04 12:39:00,3,437.15,401,1,3,2,132,6,At Risk
16889,2011-05-29 11:05:00,6,2530.9,195,2,3,4,234,9,Cannot Lose
16890,2010-08-20 11:23:00,3,285.41,477,1,3,1,131,5,At Risk
16891,2011-12-08 11:15:00,11,2056.82,2,4,4,3,443,11,Champion
16892,2011-12-08 13:18:00,7,762.1,1,4,4,2,442,10,Champion
16893,2010-12-08 12:06:00,2,401.77,367,2,2,2,222,6,Hibernating
16894,2010-07-25 15:43:00,3,1324.06,502,1,3,3,133,7,Cannot Lose
16895,2011-10-06 12:15:00,5,1121.42,65,3,3,3,333,9,Loyal
16896,2010-06-02 15:40:00,1,103.95,555,1,1,1,111,3,Lost
16897,2011-02-13 15:02:00,2,289.78,299,2,2,1,221,5,Hibernating
16898,2011-11-13 15:44:00,5,1016.37,26,4,3,3,433,10,Champion
16899,2011-12-02 12:03:00,8,1721.02,8,4,4,3,443,11,Champion
16900,2011-11-23 10:32:00,3,887.11,17,4,3,3,433,10,Champion
16901,2009-12-10 16:30:00,1,204.26,729,1,1,1,111,3,Lost
16902,2011-08-15 14:17:00,1,1706.88,116,2,1,3,213,6,Hibernating
16903,2011-11-10 15:32:00,3,1062.28,29,3,3,3,333,9,Loyal
16904,2011-12-05 13:10:00,21,5132.37,4,4,4,4,444,12,Champion
16905,2011-12-04 14:01:00,17,5034.15,5,4,4,4,444,12,Champion
16906,2011-09-19 11:49:00,7,1448.8,82,3,4,3,343,10,Loyal
16907,2011-11-10 18:04:00,9,1707.9,29,3,4,3,343,10,Loyal
16908,2009-12-17 13:35:00,1,252.59,722,1,1,1,111,3,Lost
16909,2011-09-28 16:45:00,1,379.14,72,3,1,2,312,6,Lost
16910,2011-12-05 12:51:00,8,1510.06,4,4,4,3,443,11,Champion
16911,2010-03-14 12:18:00,2,255.25,636,1,2,1,121,4,Lost
16912,2011-11-11 12:18:00,15,4480.31,29,3,4,4,344,11,Loyal
16913,2011-02-22 12:56:00,3,423.90999999999997,290,2,3,2,232,7,At Risk
16914,2011-11-03 15:27:00,1,208.46,36,3,1,1,311,5,Lost
16915,2011-11-30 16:39:00,11,1543.18,9,4,4,3,443,11,Champion
16916,2011-11-16 12:08:00,4,1123.4,24,4,3,3,433,10,Champion
16917,2011-03-08 11:55:00,2,1857.83,277,2,2,3,223,7,Hibernating
16918,2011-10-21 12:50:00,16,3213.29,49,3,4,4,344,11,Loyal
16919,2011-07-06 13:35:00,24,5125.91,156,2,4,4,244,10,Cannot Lose
16920,2010-10-24 14:07:00,1,355.45,411,1,1,2,112,4,Lost
16921,2011-10-09 16:22:00,3,446.67,61,3,3,2,332,8,Loyal
16922,2010-05-16 11:24:00,1,611.08,573,1,1,2,112,4,Lost
16923,2011-11-27 13:00:00,32,13378.36,12,4,4,4,444,12,Champion
16924,2011-11-18 12:53:00,3,846.75,21,4,3,2,432,9,Champion
16925,2010-06-17 15:03:00,1,125.65,540,1,1,1,111,3,Lost
16926,2010-12-03 13:42:00,5,1421.35,371,2,3,3,233,8,Cannot Lose
16927,2011-08-16 11:10:00,3,543.05,116,2,3,2,232,7,At Risk
16928,2011-09-20 15:10:00,29,4113.23,80,3,4,4,344,11,Loyal
16929,2011-12-06 08:37:00,7,1295.39,4,4,4,3,443,11,Champion
16930,2011-11-13 16:13:00,3,380.55,26,4,3,2,432,9,Champion
16931,2011-12-04 13:15:00,23,5233.62,5,4,4,4,444,12,Champion
16932,2011-10-17 14:12:00,3,440.71,53,3,3,2,332,8,Loyal
16933,2011-12-08 12:54:00,9,3181.25,1,4,4,4,444,12,Champion
16934,2011-10-16 12:40:00,6,2110.9900000000002,55,3,3,3,333,9,Loyal
16935,2010-11-23 09:16:00,3,535.1,382,2,3,2,232,7,At Risk
16936,2011-11-14 11:04:00,2,551.17,26,4,2,2,422,8,Potential Loyal
16937,2010-07-28 17:56:00,1,202.1,499,1,1,1,111,3,Lost
16938,2011-12-01 10:20:00,9,7043.18,9,4,4,4,444,12,Champion
16939,2010-08-08 12:24:00,3,449.0,489,1,3,2,132,6,At Risk
16940,2011-10-18 13:15:00,8,6427.66,52,3,4,4,344,11,Loyal
16941,2010-04-07 11:13:00,1,33.0,612,1,1,1,111,3,Lost
16942,2011-11-27 12:40:00,9,1920.59,13,4,4,3,443,11,Champion
16943,2011-05-12 11:57:00,5,1299.49,212,2,3,3,233,8,Cannot Lose
16944,2010-04-09 11:03:00,1,101.36,610,1,1,1,111,3,Lost
16945,2011-11-18 11:39:00,33,8548.16,22,4,4,4,444,12,Champion
16946,2010-11-21 14:06:00,5,1222.04,383,1,3,3,133,7,Cannot Lose
16947,2011-04-18 09:38:00,5,955.21,236,2,3,3,233,8,Cannot Lose
16948,2011-07-24 12:46:00,7,868.77,139,2,4,3,243,9,Cannot Lose
16949,2011-12-06 11:07:00,6,1286.27,4,4,3,3,433,10,Champion
16950,2011-10-14 09:06:00,10,3784.37,57,3,4,4,344,11,Loyal
16951,2011-07-28 12:05:00,3,1277.75,135,2,3,3,233,8,Cannot Lose
16952,2011-08-22 13:03:00,5,798.78,109,2,3,2,232,7,At Risk
16953,2011-11-09 15:54:00,1,20.8,30,3,1,1,311,5,Lost
16954,2011-12-09 09:46:00,20,6081.88,1,4,4,4,444,12,Champion
16955,2011-06-08 10:36:00,6,1309.41,185,2,3,3,233,8,Cannot Lose
16956,2011-11-22 08:56:00,1,308.74,18,4,1,1,411,6,New Customer
16957,2011-04-14 13:56:00,2,416.64,239,2,2,2,222,6,Hibernating
16958,2010-09-30 14:25:00,1,809.44,435,1,1,2,112,4,Lost
16959,2011-09-13 15:03:00,1,117.35000000000001,87,3,1,1,311,5,Lost
16960,2011-11-01 11:35:00,8,2043.43,39,3,4,3,343,10,Loyal
16961,2011-08-15 13:46:00,3,794.56,116,2,3,2,232,7,At Risk
16962,2010-10-26 11:36:00,1,251.04,410,1,1,1,111,3,Lost
16963,2011-06-05 13:48:00,1,110.55000000000001,187,2,1,1,211,4,Hibernating
16964,2009-12-06 12:53:00,2,207.85,733,1,2,1,121,4,Lost
16965,2011-04-27 12:08:00,1,201.19,227,2,1,1,211,4,Hibernating
16966,2011-12-01 13:40:00,7,2154.97,8,4,4,3,443,11,Champion
16967,2011-06-03 14:24:00,1,319.02,189,2,1,1,211,4,Hibernating
16968,2011-12-05 15:02:00,2,439.43,4,4,2,2,422,8,Potential Loyal
16969,2011-10-31 13:12:00,3,650.41,39,3,3,2,332,8,Loyal
16970,2010-03-23 13:50:00,1,71.4,626,1,1,1,111,3,Lost
16971,2011-11-01 15:06:00,1,357.21,38,3,1,2,312,6,Lost
16972,2010-11-22 10:59:00,2,786.25,383,1,2,2,122,5,Lost
16973,2010-11-18 13:56:00,1,127.0,386,1,1,1,111,3,Lost
16974,2010-07-05 10:18:00,2,365.5,523,1,2,2,122,5,Lost
16975,2010-10-12 17:53:00,3,926.12,423,1,3,3,133,7,Cannot Lose
16976,2011-03-17 16:33:00,1,251.51999999999998,267,2,1,1,211,4,Hibernating
16977,2010-11-09 13:17:00,4,496.0,395,1,3,2,132,6,At Risk
16978,2011-09-23 12:50:00,3,768.88,77,3,3,2,332,8,Loyal
16979,2011-12-06 12:21:00,9,2859.74,4,4,4,4,444,12,Champion
16980,2011-03-29 16:36:00,3,1473.3300000000002,255,2,3,3,233,8,Cannot Lose
16982,2011-10-10 12:28:00,1,384.06,61,3,1,2,312,6,Lost
16983,2011-11-27 12:10:00,11,3710.22,13,4,4,4,444,12,Champion
16984,2011-09-12 13:43:00,9,10754.8,88,3,4,4,344,11,Loyal
16985,2011-11-22 13:33:00,23,10923.16,17,4,4,4,444,12,Champion
16986,2011-11-10 11:55:00,11,4888.75,30,3,4,4,344,11,Loyal
16987,2011-12-06 17:26:00,11,2535.9,3,4,4,4,444,12,Champion
16988,2011-12-04 16:02:00,2,382.67,5,4,2,2,422,8,Potential Loyal
16989,2011-12-02 16:39:00,6,1133.25,7,4,3,3,433,10,Champion
16990,2011-05-05 08:30:00,2,344.0,219,2,2,2,222,6,Hibernating
16991,2010-10-14 14:08:00,1,1041.21,421,1,1,3,113,5,Lost
16992,2011-11-29 11:50:00,13,5476.5,11,4,4,4,444,12,Champion
16993,2010-09-02 12:16:00,2,1950.9499999999998,464,1,2,3,123,6,Lost
16996,2011-11-09 16:43:00,9,2123.61,30,3,4,3,343,10,Loyal
16997,2011-02-24 17:28:00,3,702.0,288,2,3,2,232,7,At Risk
16998,2011-07-13 09:44:00,5,402.0,150,2,3,2,232,7,At Risk
16999,2011-11-16 13:53:00,2,484.82,23,4,2,2,422,8,Potential Loyal
17000,2010-11-08 13:35:00,2,406.3,396,1,2,2,122,5,Lost
17001,2011-12-09 09:38:00,19,6640.8,1,4,4,4,444,12,Champion
17002,2011-09-15 12:40:00,7,2571.55,86,3,4,4,344,11,Loyal
17003,2010-11-02 13:15:00,4,830.16,402,1,3,2,132,6,At Risk
17004,2011-10-24 14:25:00,4,2425.16,46,3,3,4,334,10,Loyal
17005,2010-08-26 10:57:00,2,742.36,471,1,2,2,122,5,Lost
17006,2011-12-05 12:09:00,8,1636.32,5,4,4,3,443,11,Champion
17007,2011-10-20 10:47:00,7,1120.1,51,3,4,3,343,10,Loyal
17008,2010-10-06 15:19:00,1,81.36,429,1,1,1,111,3,Lost
17009,2010-06-06 16:01:00,1,242.06,551,1,1,1,111,3,Lost
17010,2011-11-21 14:49:00,1,195.36,18,4,1,1,411,6,New Customer
17011,2011-11-09 13:30:00,3,671.7,30,3,3,2,332,8,Loyal
17012,2009-12-14 17:34:00,1,384.16,725,1,1,2,112,4,Lost
17014,2011-12-01 14:09:00,3,586.33,8,4,3,2,432,9,Champion
17015,2011-11-11 10:45:00,3,1842.56,29,3,3,3,333,9,Loyal
17016,2010-05-12 12:32:00,1,552.4,577,1,1,2,112,4,Lost
17017,2011-12-07 09:32:00,29,14110.61,3,4,4,4,444,12,Champion
17018,2011-10-30 11:42:00,6,2287.7,41,3,3,4,334,10,Loyal
17019,2011-11-28 13:06:00,11,4012.2,11,4,4,4,444,12,Champion
17020,2010-06-15 13:06:00,2,935.62,542,1,2,3,123,6,Lost
17021,2010-09-23 20:01:00,6,1182.22,442,1,3,3,133,7,Cannot Lose
17022,2011-11-08 17:09:00,2,260.0,31,3,2,1,321,6,Potential Loyal
17023,2010-10-18 15:37:00,3,800.18,417,1,3,2,132,6,At Risk
17024,2011-10-25 13:47:00,3,95.85,45,3,3,1,331,7,Loyal
17025,2011-10-10 09:06:00,5,1510.6399999999999,61,3,3,3,333,9,Loyal
17026,2011-06-07 14:28:00,3,208.98,185,2,3,1,231,6,At Risk
17027,2011-09-22 12:24:00,9,1327.1100000000001,79,3,4,3,343,10,Loyal
17028,2010-05-07 15:33:00,3,1593.83,581,1,3,3,133,7,Cannot Lose
17029,2011-08-21 11:06:00,7,2137.3,111,2,4,3,243,9,Cannot Lose
17030,2011-10-07 08:49:00,1,146.87,64,3,1,1,311,5,Lost
17031,2011-11-28 10:23:00,6,2773.85,12,4,3,4,434,11,Champion
17032,2010-06-10 12:16:00,8,3004.6,548,1,4,4,144,9,Cannot Lose
17033,2011-09-14 14:34:00,4,1332.79,86,3,3,3,333,9,Loyal
17034,2011-11-23 15:14:00,5,1283.92,16,4,3,3,433,10,Champion
17035,2011-04-08 11:23:00,4,613.59,246,2,3,2,232,7,At Risk
17036,2010-11-21 14:26:00,1,176.9,383,1,1,1,111,3,Lost
17037,2011-09-13 12:49:00,1,1267.32,88,3,1,3,313,7,Lost
17038,2011-11-09 13:50:00,2,743.17,30,3,2,2,322,7,Potential Loyal
17039,2010-04-14 12:56:00,1,1954.99,604,1,1,3,113,5,Lost
17040,2011-07-25 10:19:00,2,463.25,138,2,2,2,222,6,Hibernating
17041,2011-11-13 11:21:00,6,1686.28,27,3,3,3,333,9,Loyal
17042,2011-12-07 12:26:00,5,1044.3799999999999,3,4,3,3,433,10,Champion
17043,2011-11-07 15:33:00,8,2616.55,32,3,4,4,344,11,Loyal
17044,2011-11-14 14:28:00,12,11962.3,25,4,4,4,444,12,Champion
17045,2011-08-18 17:09:00,5,827.6800000000001,113,2,3,2,232,7,At Risk
17046,2011-07-05 14:24:00,5,1906.07,157,2,3,3,233,8,Cannot Lose
17047,2011-09-15 13:27:00,6,2289.23,85,3,3,4,334,10,Loyal
17048,2011-08-14 11:49:00,7,2071.68,118,2,4,3,243,9,Cannot Lose
17049,2011-12-07 10:48:00,19,9947.48,3,4,4,4,444,12,Champion
17050,2011-09-04 13:48:00,11,4691.79,96,3,4,4,344,11,Loyal
17051,2011-05-29 14:13:00,4,714.39,194,2,3,2,232,7,At Risk
17052,2011-11-11 14:50:00,1,413.75,28,3,1,2,312,6,Lost
17053,2011-08-01 10:23:00,1,498.48,131,2,1,2,212,5,Hibernating
17054,2011-11-11 12:56:00,5,1356.33,28,3,3,3,333,9,Loyal
17055,2010-09-20 12:21:00,1,239.55,446,1,1,1,111,3,Lost
17056,2009-12-01 12:55:00,1,128.60000000000002,738,1,1,1,111,3,Lost
17057,2010-04-22 19:21:00,1,294.74,596,1,1,1,111,3,Lost
17058,2011-09-19 10:13:00,3,1179.89,82,3,3,3,333,9,Loyal
17059,2011-11-10 12:27:00,9,5602.53,30,3,4,4,344,11,Loyal
17060,2011-03-18 13:27:00,1,234.24,266,2,1,1,211,4,Hibernating
17061,2011-09-27 11:24:00,11,5232.2300000000005,74,3,4,4,344,11,Loyal
17062,2011-01-30 11:01:00,6,1208.22,314,2,3,3,233,8,Cannot Lose
17063,2011-11-18 16:19:00,13,3638.53,21,4,4,4,444,12,Champion
17064,2011-10-12 10:18:00,3,859.35,59,3,3,3,333,9,Loyal
17065,2010-03-12 11:41:00,2,194.7,638,1,2,1,121,4,Lost
17066,2009-12-13 13:24:00,1,228.34,726,1,1,1,111,3,Lost
17067,2009-12-15 08:39:00,3,454.54,725,1,3,2,132,6,At Risk
17068,2011-11-27 13:14:00,47,9161.08,12,4,4,4,444,12,Champion
17069,2011-11-11 17:13:00,14,5794.28,28,3,4,4,344,11,Loyal
17070,2011-08-17 17:01:00,2,445.32,114,2,2,2,222,6,Hibernating
17071,2011-11-11 16:31:00,13,3801.2000000000003,28,3,4,4,344,11,Loyal
17072,2010-03-24 16:33:00,1,282.05,625,1,1,1,111,3,Lost
17073,2011-11-22 11:47:00,4,1446.09,18,4,3,3,433,10,Champion
17074,2010-05-26 12:04:00,1,203.05,563,1,1,1,111,3,Lost
17075,2011-11-22 11:58:00,10,2241.73,18,4,4,4,444,12,Champion
17076,2011-11-03 17:53:00,6,1242.75,36,3,3,3,333,9,Loyal
17077,2010-05-10 16:36:00,1,306.0,578,1,1,1,111,3,Lost
17078,2011-11-03 19:17:00,2,378.2,36,3,2,2,322,7,Potential Loyal
17079,2011-09-22 15:34:00,1,118.80000000000001,78,3,1,1,311,5,Lost
17080,2011-11-17 12:59:00,7,957.53,22,4,4,3,443,11,Champion
17081,2011-11-14 12:56:00,6,964.39,25,4,3,3,433,10,Champion
17082,2011-11-06 15:17:00,6,4732.03,33,3,3,4,334,10,Loyal
17083,2011-08-22 15:43:00,9,4049.79,109,2,4,4,244,10,Cannot Lose
17084,2011-11-04 14:54:00,3,5202.97,35,3,3,4,334,10,Loyal
17085,2011-08-08 14:15:00,28,7891.41,123,2,4,4,244,10,Cannot Lose
17086,2011-12-02 13:54:00,6,2050.08,7,4,3,3,433,10,Champion
17087,2009-12-02 10:41:00,1,221.53,738,1,1,1,111,3,Lost
17088,2011-11-11 14:23:00,4,1991.01,28,3,3,3,333,9,Loyal
17089,2010-11-18 15:33:00,1,128.45,386,1,1,1,111,3,Lost
17090,2011-12-05 13:44:00,13,3149.48,4,4,4,4,444,12,Champion
17091,2011-12-07 10:43:00,19,7811.1,3,4,4,4,444,12,Champion
17092,2011-10-20 19:51:00,11,5594.96,50,3,4,4,344,11,Loyal
17093,2010-04-26 10:22:00,1,235.88,593,1,1,1,111,3,Lost
17094,2011-01-21 13:09:00,2,402.20000000000005,322,2,2,2,222,6,Hibernating
17095,2011-11-17 12:21:00,7,2572.25,23,4,4,4,444,12,Champion
17096,2011-11-24 15:01:00,11,3759.18,15,4,4,4,444,12,Champion
17098,2010-11-23 12:13:00,3,591.0699999999999,382,2,3,2,232,7,At Risk
17099,2010-06-24 16:25:00,1,582.17,533,1,1,2,112,4,Lost
17100,2011-11-21 16:36:00,2,971.74,18,4,2,3,423,9,Potential Loyal
17101,2011-11-29 13:57:00,7,2507.05,10,4,4,4,444,12,Champion
17102,2011-03-23 10:08:00,1,25.5,262,2,1,1,211,4,Hibernating
17103,2009-12-17 14:08:00,1,424.3,722,1,1,2,112,4,Lost
17104,2010-10-12 12:21:00,1,474.03,424,1,1,2,112,4,Lost
17105,2011-07-03 15:53:00,2,665.78,159,2,2,2,222,6,Hibernating
17106,2010-11-15 14:11:00,1,491.23,389,1,1,2,112,4,Lost
17107,2011-11-06 14:14:00,10,16075.42,33,3,4,4,344,11,Loyal
17108,2010-02-14 12:22:00,1,174.95,664,1,1,1,111,3,Lost
17109,2011-11-10 16:59:00,8,1295.46,29,3,4,3,343,10,Loyal
17110,2011-06-27 12:58:00,3,510.7,165,2,3,2,232,7,At Risk
17111,2011-10-23 15:59:00,2,476.58,47,3,2,2,322,7,Potential Loyal
17112,2010-07-25 11:14:00,1,205.17,503,1,1,1,111,3,Lost
17113,2010-05-14 13:59:00,6,2322.59,574,1,3,4,134,8,Cannot Lose
17114,2011-12-04 12:17:00,8,808.62,6,4,4,2,442,10,Champion
17115,2011-12-01 14:30:00,7,2761.4900000000002,8,4,4,4,444,12,Champion
17116,2010-03-01 16:29:00,1,389.78,648,1,1,2,112,4,Lost
17117,2011-02-24 13:54:00,1,116.19999999999999,288,2,1,1,211,4,Hibernating
17118,2011-01-26 12:19:00,1,157.02,318,2,1,1,211,4,Hibernating
17119,2011-12-06 14:40:00,2,606.91,3,4,2,2,422,8,Potential Loyal
17120,2011-04-20 15:21:00,1,307.46,233,2,1,1,211,4,Hibernating
17121,2010-11-02 11:47:00,1,314.74,403,1,1,1,111,3,Lost
17122,2011-08-12 14:33:00,4,570.5,119,2,3,2,232,7,At Risk
17123,2011-07-01 10:47:00,3,977.17,162,2,3,3,233,8,Cannot Lose
17124,2011-06-07 14:02:00,1,298.89,185,2,1,1,211,4,Hibernating
17125,2011-10-20 14:41:00,1,259.35,50,3,1,1,311,5,Lost
17126,2011-07-10 13:52:00,9,2070.44,152,2,4,3,243,9,Cannot Lose
17127,2010-10-07 09:54:00,5,1155.0300000000002,429,1,3,3,133,7,Cannot Lose
17128,2011-01-09 12:02:00,1,157.09,335,2,1,1,211,4,Hibernating
17129,2010-07-07 13:46:00,1,31.85,520,1,1,1,111,3,Lost
17131,2011-12-04 12:52:00,5,2463.17,5,4,3,4,434,11,Champion
17132,2010-09-13 16:31:00,2,1272.8,452,1,2,3,123,6,Lost
17133,2011-11-24 12:27:00,12,14622.33,16,4,4,4,444,12,Champion
17134,2011-08-25 09:53:00,3,637.1,107,2,3,2,232,7,At Risk
17135,2011-11-23 16:48:00,10,1954.16,16,4,4,3,443,11,Champion
17136,2010-02-15 13:13:00,1,231.68,662,1,1,1,111,3,Lost
17137,2010-10-19 14:51:00,6,1133.63,416,1,3,3,133,7,Cannot Lose
17138,2011-03-09 11:54:00,7,4417.27,276,2,4,4,244,10,Cannot Lose
17139,2011-11-24 10:12:00,25,19584.46,16,4,4,4,444,12,Champion
17140,2011-04-06 13:33:00,1,465.32,247,2,1,2,212,5,Hibernating
17141,2010-10-17 14:54:00,4,754.33,418,1,3,2,132,6,At Risk
17142,2011-04-14 18:22:00,4,1283.75,239,2,3,3,233,8,Cannot Lose
17143,2010-10-18 15:27:00,2,924.11,417,1,2,3,123,6,Lost
17144,2011-12-08 17:57:00,2,984.57,1,4,2,3,423,9,Potential Loyal
17145,2010-07-15 09:02:00,4,3120.91,513,1,3,4,134,8,Cannot Lose
17146,2011-08-26 12:44:00,13,5860.24,106,2,4,4,244,10,Cannot Lose
17147,2011-11-17 12:32:00,9,3199.95,23,4,4,4,444,12,Champion
17148,2011-10-19 09:59:00,1,124.88,52,3,1,1,311,5,Lost
17149,2010-09-14 14:56:00,1,143.10000000000002,451,1,1,1,111,3,Lost
17150,2010-11-28 11:27:00,6,1375.65,377,2,3,3,233,8,Cannot Lose
17151,2009-12-04 14:56:00,1,231.90000000000003,735,1,1,1,111,3,Lost
17152,2011-05-29 12:19:00,4,2016.5,195,2,3,3,233,8,Cannot Lose
17153,2011-11-15 13:42:00,1,213.78,24,4,1,1,411,6,New Customer
17154,2011-09-25 13:42:00,1,329.34,75,3,1,1,311,5,Lost
17155,2011-11-22 12:38:00,7,892.46,18,4,4,3,443,11,Champion
17156,2010-08-05 11:30:00,1,591.87,492,1,1,2,112,4,Lost
17157,2011-12-02 09:10:00,19,5151.9,8,4,4,4,444,12,Champion
17158,2011-11-07 15:15:00,5,1980.0,32,3,3,3,333,9,Loyal
17159,2011-11-18 10:52:00,5,2099.59,22,4,3,3,433,10,Champion
17160,2011-11-08 14:05:00,17,10209.16,31,3,4,4,344,11,Loyal
17161,2010-09-21 16:44:00,1,856.01,444,1,1,3,113,5,Lost
17162,2011-11-11 11:34:00,10,1715.46,29,3,4,3,343,10,Loyal
17163,2011-11-18 08:57:00,4,699.78,22,4,3,2,432,9,Champion
